routeId,cost
9011005090100000,-7938.000000
9011001014300000,-104178.352778
9011008001100000,0.000000
9011001061100000,-115952.100000
9011001091200000,-85812.230556
9011001072600000,-37332.977778
9011001044200000,-80898.358333
9011001084200000,-2695.140000
9011001052500000-525X,-806.400000
9011001056400000-564V,-49146.775000
9011001002500000,-103306.570833
9011001073800000,-33579.008333
9011001003000000,-120700.894444
9011001021100000,-7384.800000
9011001053800000,-8571.780000
9011001043000000,-3375.960000
9011001059100000,-26209.680000
9011001083900000,-7904.820000
9011001062500000,-1986.600000
9011001019100000,-17287.200000
9011001056000000-560X,-5121.900000
9011001005800000,0.000000
9011001042500000,-47259.333333
9011001089000000,-8265.600000
9011005090300000,-7509.600000
9011001043900000,-2971.500000
9011001007100000,-21747.238889
9011001073100000,-14590.800000
9011001042900000,-6692.700000
9011001059300000,-2494.800000
9011001075900000,-38739.960000
9011001080600000,-53411.666667
9011001080100000,-63455.933333
9011001082900000,-25149.600000
9011001054500000,-5546.520000
9011001089200000,-12221.160000
9011001002700000-27S,-76464.655556
9011001061500000,-73609.200000
9011001018400000,-23815.252778
9011001006100000,-123217.002778
9011001013300000,-33898.034722
9011001069400000,-3780.000000
9011001060800000,-15230.040000
9011001083200000,-76885.200000
9011001053300000,-32381.580000
9011001048000000,-30718.800000
9011001043500000,-8195.140000
9011001043200000,0.000000
9011001001300000,-676787.131389
9011001062100000,-5888.400000
9011008000400000,0.000000
9011001095500000,-10080.000000
9011001055500000,-20508.600000
9011001046500000,-60508.116667
9011001052000000,-55036.800000
9011001011800000,-79746.876389
9011001028200000,-378.000000
9011001042000000,-12474.000000
9011001044600000-446C,-21434.933333
9011001069600000,-1851.360000
9011001009600000,-12373.200000
9011001019600000,-11793.600000
9011001080400000,-12549.600000
9011001030400000,-11818.800000
9011001068100000,-5972.400000
9011001083400000,-46015.200000
9011005097100000,-8593.200000
9011001071800000,-29131.200000
9011001079400000,0.000000
9011001050500000,-47412.726389
9011001071600000,-43646.400000
9011001060400000-604X,-10155.600000
9011001063300000,-40672.800000
9011001053500000,-142.800000
9011001007100000-71T,0.000000
9011001042200000,-131404.480556
9011001041700000,-12726.000000
9011001019400000,-8794.800000
9011001072100000,-32054.400000
9011001044700000,-11206.261111
9011001067600000,-105309.960000
9011001043700000,-11662.490000
9011001044000000,-15502.200000
9011005095100000,-5095.825000
9011001020100000,-54444.250000
9011001020600000,-55210.080556
9011001081400000,-9808.633333
9011001055300000,-57904.029167
9011001059800000,-2971.920000
9011001051500000,-113346.890278
9011001062300000,-21974.400000
9011001017600000,-190741.469444
9011001061300000,-51376.091667
9011001005300000,-78364.093056
9011001082400000,-104517.433333
9011001014100000,-26926.269444
9011001009100000,-8870.400000
9011001052500000,-55566.000000
9011001044500000-445C,-16169.750000
9011001000500000,-63777.508333
9011001040200000,-93932.081944
