routeId,cost
9011001071900000,-15296.400000
9011001022200000,-2033.004167
9011001056700000,-57243.854167
9011001083600000,-11062.800000
9011001006600000,0.000000
9011001011600000,-21821.379166
9011001030200000,-24906.188822
9011001018500000-185V,-11027.058333
9011001083700000,-64949.220000
9011001053700000,-27313.667500
9011001034000000,-31594.266667
9011001060600000,-31129.904167
9011001071400000,-23621.554168
9011001023800000,-43875.762500
9011001060100000,-42277.087501
9011001076100000,-478.380000
9011001019200000,-10028.533333
9011001072300000,-33138.000000
9011001082100000,-27231.012500
9011001049100000,-11462.358333
9011001031100000,-28407.343333
9011001063500000,-3679.200000
9011001052800000,-37428.704167
9011001002100000,204145.077045
9011001042400000,-4158.000000
9011001009400000,-17620.416667
9011001016300000,-3306.891667
9011001055200000-552V,10237.620834
9011001061000000,-105685.357500
9011001015700000,71738.729167
9011001070900000,-5425.560000
9011001011200000,37693.020834
9011001087300000,-92787.646530
9011001050900000,-117949.254167
9011001041100000,-7516.250000
9011001055700000,-15565.200000
9011001092600000,-84913.349376
9011001031100000-311E,-875.700000
9011001052600000,-53183.479166
9011001068700000,-44143.633333
9011001044400000,-43522.435445
9011001079100000,-16370.000000
9011001045800000,-5513.143212
9011001022500000,-125.066667
9011001052400000,-36907.080000
9011001001100000,626656.549999
9011001015900000,-4067.262500
9011001083000000,-113145.270833
9011001017200000,-146866.629167
9011001012400000,-22442.791667
9011001068500000,-50827.108333
9011001069000000,-12214.020000
9011001063900000,-40963.459167
9011001047100000,-192608.937873
9011001071000000,30557.904167
9011001042300000,-31873.216667
9011001019300000,-9619.050000
9011001000100000,-211580.720833
9011001005400000,-33418.945833
9011008001300000,-37629.277750
9011001002900000,-45582.133333
9011001042400000-424V,-6426.000000
9011001040100000,-92675.083333
9011001051400000,-70344.708334
9011001075300000,-4102.560000
9011001082300000,-10886.108333
9011001080900000-809C,-23713.200000
9011001049200000,-7152.656667
9011001055800000-558X,-1234.800000
9011001069700000,-13919.208333
9011001081300000,-27605.345833
9011001083500000,-65601.900000
9011001008000000,0.000000
9011001062700000,-59369.791667
9011001011400000,-25339.733333
9011001042900000-429X,-19787.872500
9011001053600000,-54456.780000
9011001074700000,-10785.454167
9011001041300000,-31008.829166
9011001008900000,0.000000
9011001015500000,-6910.691667
9011001067000000-670X,-11896.441667
9011001008200000,-134821.866667
9011001000400000,-554324.400000
9011001016500000,41073.191667
9011001071700000,-19504.800000
9011001062300000-623V,-21067.200000
9011001062200000-622X,-6703.200000
9011001039600000,0.000000
9011001030300000,-22961.366667
9011001060400000,-70250.570833
9011001041800000,-10312.420833
9011001019500000,-10407.600000
9011001069500000,-10357.200000
9011001075000000,-1478.400000
9011001053400000,-31778.880000
9011001030500000,-34384.379167
9011001092100000,-8921.275000
9011001051600000,-13705.912500
9011001011900000,118675.072917
9011001018000000,-24406.841666
9011001056400000,-32203.237500
9011001016700000,42486.950000
9011001078300000,-17145.660000
9011005090900000,-5091.475000
9011001000600000,-139930.741667
9011001062200000,-34372.800000
9011001071500000-715V,-17564.400000
9011001083300000,-21754.525000
9011001042800000-428X,-23902.153333
9011001043600000,-16592.280000
9011001070200000,-77101.562500
9011001017600000-176E,-529.200000
9011001029300000,-2242.800000
9011005090400000,-8817.566667
9011008000500000,-30537.616667
9011001002800000-28S,-117683.008333
9011001018500000,-4147.383333
9011001067000000,-161187.885616
9011001044600000,-36581.854167
9011001055900000,-80236.800000
9011001050600000,-100693.508333
9011001059200000,-8462.580000
9011001008000000-80X,0.000000
9011001017600000-176X,-25512.491667
9011001070700000,-94173.400000
9011001081500000,-23439.937500
9011001062900000,-54905.900000
9011001017700000-177E,-1386.000000
9011001093100000,-70794.866667
9011001032300000,-16495.351956
9011001054400000,-52088.941667
9011001061900000,-19452.654167
9011001068000000,-30645.591667
9011001096600000,-10452.808333
9011001033300000,-10506.241667
9011001007200000,-65829.458333
9011001012200000,5601.691666
9011001042100000,-19525.489013
9011001080500000,-30069.618224
9011001016000000,-71306.437500
9011001014700000,-34394.858333
9011001021200000,-18708.495833
9011001042600000,-7232.400000
9011001080900000,-73710.000000
9011001019000000,-9336.445833
9011001059000000,-5846.400000
9011001040900000,-19215.348581
9011001044300000,-75483.550000
9011001004300000,-117689.120831
9011001051100000,-11557.291667
9011001017300000,-18738.112500
9011001061200000,-40556.654167
9011001002600000,-32541.629167
9011001074200000,74954.632501
9011001082600000,-1620.780000
9011001043500000-435C,-21118.381667
9011001071300000,-110767.533333
9011001016100000,-50521.020833
9011001001400000,704152.170125
9011001052700000,-62521.200000
9011001015600000,-11376.054167
9011005091400000,-1825.550000
9011001012700000,-16368.012500
9011001041400000,-76711.470834
9011001062800000,-59968.008334
9011001054000000,-101823.841666
9011001070800000,-77873.887346
9011001031300000,-6577.200000
9011001054600000-546V,-6186.558333
9011001005500000,-64591.854167
9011001052300000,-36820.262500
9011008001900000,0.000000
9011001073700000,-22955.304167
9011001017700000,-70117.914210
9011001009300000,-4813.200000
9011001082200000,-12644.712500
9011001043800000,-5234.880000
9011001096100000,-9682.837500
9011001092300000,-9496.458333
9011001096800000,-10584.000000
9011001079200000,0.000000
9011001007600000,-56598.837500
9011001095200000,-14300.850000
9011001062400000,-35530.629167
9011005097200000,-2646.000000
9011001032500000,-1663.200000
9011001029100000,-9326.495833
9011001046700000,-18547.200000
9011001006700000,-71566.587500
9011001069100000,-14222.766667
9011001083800000,-66703.560000
9011001072100000-721X,-22906.800000
9011001001000000,1232661.767500
9011001072500000,-84369.600000
9011001015200000,-18253.491667
9011001055200000,-5518.266667
9011008000700000,0.000000
9011001041000000,-37930.033333
9011001081000000,-34919.640000
9011001001800000,667710.322500
9011001020400000,-24443.862500
9011001062000000,-2023.560000
9011001098100000,-2302.020000
9011001081700000,-4961.670833
9011001050300000,-19930.091667
9011001054800000,-36187.200000
9011001079600000,-2520.000000
9011001013500000,-11343.391667
9011001049600000,-6379.887500
9011001081800000,-51407.883333
9011001020300000,-1937.020834
9011001074900000,-5362.554167
9011001018100000,-82817.604166
9011001070400000,17900.135105
9011001092000000,-7559.795833
9011001079500000,-11455.429167
9011001035000000,86647.904417
9011001043400000,-31916.996667
9011001051800000,5407.969732
9011001051900000,-58717.450000
9011001031600000,-16574.833333
9011001001700000,404973.233721
9011001016400000,-28429.675000
9011005090600000,-8871.750000
9011008000300000,0.000000
9011001044200000-442X,-16910.250000
9011001055300000-553V,-31789.904167
9011001068200000,-13940.561636
9011001089300000,-13397.160000
9011001051400000-514X,-27291.600000
9011001019700000,-13883.837500
9011001070500000,-24051.912500
9011001046300000,-1131.480000
9011001004000000,-377567.250001
9011001011500000,-23760.004167
9011001046800000,-10659.600000
9011001083100000,-75726.270834
9011006094100000,-43648.266667
9011001095300000,-8845.200000
9011001030100000,-957.600000
9011001069900000,-2545.200000
9011008002700000,0.000000
9011001004300000-43X,20175.619732
9011001003100000,5406.758333
9011001060700000,-152081.445834
9011001069800000,-1461.600000
9011001019800000,-11497.775000
9011001072900000,-4257.960000
9011001008400000,0.000000
9011001054100000,-30663.445834
9011001061600000,-44057.275000
9011001067600000-676X,-8760.360000
9011001040500000,-32690.429166
9011001075800000,-24874.920000
9011001005600000,-26799.283333
9011001007500000,-5496.429167
9011001068300000,-77338.800000
9011001087500000,-107647.349214
9011001031700000,-15136.619167
9011001084000000,-109571.390336
9011001098200000,0.000000
9011001080200000,-108658.354167
9011001068900000,-11012.400000
9011001014400000,-16889.637500
9011001049700000,-2293.200000
9011001056000000,-64184.820000
9011008001200000,-27053.850000
9011001000200000,-423914.400000
9011001054700000,-43898.400000
9011001031200000,-436.800000
9011001051200000,-60559.354167
9011001030900000,-51418.329167
9011001054300000,7357.904167
9011008000800000,0.000000
9011001002700000,-100599.216666
9011001018800000,-53612.554167
9011001070800000-708Y,-352.800000
9011005090100000,-7938.000000
9011001014300000,-64990.329167
9011008001100000,0.000000
9011001061100000,-106896.970833
9011001091200000,-35989.179167
9011001072600000,-12600.529167
9011001044200000,-61944.137500
9011001084200000,-2695.140000
9011001052500000-525X,-806.400000
9011001056400000-564V,-42565.625000
9011001002500000,-55075.896283
9011001073800000,-22992.037500
9011001003000000,1462055.962498
9011001021100000,-902.666667
9011001053800000,-8571.780000
9011001043000000,-3375.960000
9011001059100000,-26201.338333
9011001083900000,-7904.820000
9011001062500000,-1986.600000
9011001019100000,-17288.929167
9011001056000000-560X,-5121.900000
9011001005800000,0.000000
9011001042500000,-43483.429167
9011001089000000,-8140.925000
9011005090300000,-7165.300000
9011001043900000,-2971.500000
9011001007100000,-18250.541667
9011001073100000,-14590.800000
9011001042900000,-6692.700000
9011001059300000,-2494.800000
9011001075900000,-38739.960000
9011001080600000,-52522.925000
9011001080100000,-26092.099999
9011001082900000,-25149.600000
9011001054500000,-5546.520000
9011001089200000,-12221.160000
9011001002700000-27S,-55547.195833
9011001061500000,-73609.200000
9011001018400000,-21427.225000
9011001006100000,-100452.708333
9011001013300000,-10069.279166
9011001069400000,-3780.000000
9011001060800000,-15221.060833
9011001083200000,-76885.200000
9011001053300000,-32381.580000
9011001048000000,-22802.004167
9011001043500000,-1371.019167
9011001043200000,0.000000
9011001001300000,2299026.443474
9011001062100000,-5888.400000
9011008000400000,0.000000
9011001095500000,-9955.579167
9011001055500000,-20508.600000
9011001046500000,-51994.100000
9011001052000000,-55036.800000
9011001011800000,-12689.804167
9011001028200000,-378.000000
9011001042000000,-12130.445833
9011001044600000-446C,-17712.537500
9011001069600000,-1851.360000
9011001009600000,-10131.975000
9011001019600000,-11816.945833
9011001080400000,-11141.029167
9011001030400000,-7459.900000
9011001068100000,-5962.250000
9011001083400000,-46015.200000
9011005097100000,-8593.200000
9011001071800000,-29131.200000
9011001079400000,0.000000
9011001050500000,-44444.454167
9011001071600000,-43646.400000
9011001060400000-604X,-10078.395833
9011001063300000,-40672.800000
9011001053500000,-142.800000
9011001007100000-71T,0.000000
9011001042200000,-116689.938487
9011001041700000,-8961.591667
9011001019400000,-8804.162500
9011001072100000,-32054.400000
9011001044700000,-7071.691667
9011001067600000,-100441.601667
9011001043700000,-9848.235833
9011001044000000,-15502.200000
9011005095100000,5427.116667
9011001020100000,-37460.208333
9011001020600000,-39833.204166
9011001081400000,-5440.691667
9011001055300000,-28071.454167
9011001059800000,-2971.920000
9011001051500000,-108485.954166
9011001062300000,-21974.400000
9011001017600000,-124178.491668
9011001061300000,-42152.204167
9011001005300000,-57236.091667
9011001082400000,-93038.533461
9011001014100000,20407.445833
9011001009100000,-8870.400000
9011001052500000,-55566.000000
9011001044500000-445C,-13767.512500
9011001000500000,80935.750000
9011001040200000,-76241.883333
